subject session target block trial CurrentCondition TrialType CompType CurrentSampleIndex_1 CurrentSampleIndex_2 CurrentSample_1 CurrentSample_2 CurrentCue cueColor correctResp Resp ACC msecRT move_init_msecRT move_init_bound_msecRT enter_box_msecRT velocity_drop_msecRT cueValidity probe_loc probeMatch CurrentProbeSample correctProbeResp probeResp probeACC probemsecRT
OGWM_101 sess2 pfc 3 10 1 compatible cued_comp 1 2 left right 2 pink R R 1 Time-out 365 401 555 873 valid 2 non-match up d d 1 1503
OGWM_101 sess2 pfc 3 11 3 neutral neut_incomp 2 4 right down X green L L 1 Time-out 651 719 891 991 NA 1 match right s s 1 1052
OGWM_101 sess2 pfc 3 12 2 incompatible uncued_comp 1 3 left up 2 green L L 1 Time-out 337 405 1325 1443 invalid 1 non-match down d d 1 778
OGWM_101 sess2 pfc 3 13 2 incompatible incomp 3 2 up right 1 green L L 1 Time-out 27 171 671 787 valid 1 match up s s 1 980
OGWM_101 sess2 pfc 3 14 2 incompatible incomp 4 2 down right 2 green L L 1 Time-out 309 393 909 1007 valid 2 non-match up d NA 0 9999000
OGWM_101 sess2 pfc 3 15 3 neutral neut_comp 4 1 down left X green L L 1 Time-out 157 491 645 797 NA 1 non-match up d d 1 768
OGWM_101 sess2 pfc 3 16 1 compatible cued_comp 3 1 up left 1 orange U U 1 Time-out 31 557 1175 1189 valid 1 non-match right d d 1 897
OGWM_101 sess2 pfc 3 17 2 incompatible incomp 3 1 up left 2 pink R R 1 Time-out 349 471 627 727 valid 2 match left s s 1 1598
OGWM_101 sess2 pfc 3 18 3 neutral neut_comp 2 1 right left X pink R R 1 Time-out 447 481 585 701 NA 1 match right s s 1 1048
OGWM_101 sess2 pfc 3 19 1 compatible cued_comp 2 4 right down 1 pink R R 1 Time-out 365 401 573 621 invalid 2 match down s s 1 807
OGWM_101 sess2 pfc 3 20 2 incompatible uncued_comp 2 1 right left 1 green L L 1 Time-out 551 601 759 875 valid 1 non-match up d d 1 1168
OGWM_101 sess2 pfc 3 21 3 neutral neut_comp 3 1 up left X green L L 1 Time-out 225 671 983 1133 NA 2 match left s s 1 1026
OGWM_101 sess2 pfc 3 22 3 neutral neut_incomp 3 2 up right X blue D  0 Time-out 673 933 No-move 1299 NA 2 non-match left d s 0 697
OGWM_101 sess2 pfc 3 23 1 compatible cued_comp 3 1 up left 2 green L L 1 Time-out 525 559 629 815 valid 2 match left s s 1 463
OGWM_101 sess2 pfc 3 24 3 neutral neut_incomp 1 2 left right X blue D D 1 Time-out 379 431 795 997 NA 2 non-match left d NA 0 9999000
