subject	session	target	block	trial	CurrentCondition	TrialType	CompType	CurrentSampleIndex_1	CurrentSampleIndex_2	CurrentSample_1	CurrentSample_2	CurrentCue	cueColor	correctResp	Resp	ACC	msecRT	move_init_msecRT	move_init_bound_msecRT	enter_box_msecRT	velocity_drop_msecRT	cueValidity	probe_loc	probeMatch	CurrentProbeSample	correctProbeResp	probeResp	probeACC	probemsecRT
OGWM_101	sess2	pfc	5	25	3	neutral	neut_incomp	1	2	left	right	X	blue	D	D	1	1172	531	615	941	1107	NA	2	non-match	left	d	s	0	1020
OGWM_101	sess2	pfc	5	26	1	compatible	cued_comp	4	1	down	left	2	green	L	D	0	1108	11	509	No-move	1091	valid	2	non-match	up	d	d	1	1100
OGWM_101	sess2	pfc	5	27	3	neutral	neut_comp	2	4	right	down	X	blue	D	D	1	1448	383	417	1239	655	NA	1	non-match	left	d	s	0	1193
OGWM_101	sess2	pfc	5	28	1	compatible	cued_comp	1	4	left	down	2	blue	D	D	1	1090	425	441	805	593	valid	2	non-match	left	d	s	0	1338
OGWM_101	sess2	pfc	5	29	3	neutral	neut_comp	2	3	right	up	X	orange	U	U	1	1428	451	703	1409	1409	NA	1	match	right	s	NA	0	9999000
OGWM_101	sess2	pfc	5	30	2	incompatible	incomp	3	1	up	left	1	blue	D	D	1	1116	331	683	927	973	valid	1	match	up	s	s	1	894
OGWM_101	sess2	pfc	5	31	1	compatible	cued_comp	3	1	up	left	2	green	L	L	1	1682	521	1035	1451	1499	valid	2	non-match	up	d	s	0	771
OGWM_101	sess2	pfc	5	32	3	neutral	neut_incomp	3	1	up	left	X	pink	R	R	1	836	267	463	671	803	NA	1	match	up	s	s	1	638
OGWM_101	sess2	pfc	5	33	2	incompatible	incomp	4	2	down	right	2	orange	U	U	1	1156	379	413	1127	1127	valid	2	match	right	s	s	1	1141
OGWM_101	sess2	pfc	5	34	2	incompatible	incomp	3	2	up	right	1	green	L	U	0	1440	359	427	791	821	valid	1	non-match	left	d	s	0	888
OGWM_101	sess2	pfc	5	35	2	incompatible	incomp	2	4	right	down	1	green	L	U	0	1148	363	399	No-move	1117	valid	1	match	right	s	s	1	846
OGWM_101	sess2	pfc	5	36	3	neutral	neut_comp	2	3	right	up	X	orange	U	U	1	1356	395	447	973	1089	NA	2	non-match	right	d	s	0	756
OGWM_101	sess2	pfc	6	1	2	incompatible	incomp	1	2	left	right	1	orange	U	L	0	1158	7	455	No-move	779	valid	1	non-match	down	d	d	1	934
OGWM_101	sess2	pfc	6	2	3	neutral	neut_comp	2	4	right	down	X	pink	R	R	1	1128	367	419	575	709	NA	2	match	down	s	d	0	1234
OGWM_101	sess2	pfc	6	3	1	compatible	cued_comp	1	2	left	right	2	pink	R	R	1	896	455	473	731	881	valid	2	non-match	up	d	d	1	1009
OGWM_101	sess2	pfc	6	4	2	incompatible	uncued_comp	3	2	up	right	1	pink	R	R	1	810	377	411	723	No-drop	valid	1	non-match	down	d	NA	0	9999000
OGWM_101	sess2	pfc	6	5	3	neutral	neut_incomp	1	3	left	up	X	pink	R	R	1	962	161	435	763	931	NA	2	non-match	left	d	s	0	1482
OGWM_101	sess2	pfc	6	6	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	976	407	527	819	969	valid	1	match	up	s	NA	0	9999000
OGWM_101	sess2	pfc	6	7	3	neutral	neut_incomp	3	4	up	down	X	pink	R	R	1	864	47	393	497	761	NA	2	non-match	right	d	d	1	1609
OGWM_101	sess2	pfc	6	8	2	incompatible	incomp	4	2	down	right	2	orange	U	U	1	1048	367	521	883	965	valid	2	match	right	s	s	1	769
OGWM_101	sess2	pfc	6	9	1	compatible	cued_comp	2	3	right	up	2	orange	U	U	1	1314	329	423	1193	1309	valid	2	non-match	down	d	d	1	1252
OGWM_101	sess2	pfc	6	10	1	compatible	cued_comp	4	2	down	right	2	pink	R	R	1	882	19	387	733	833	invalid	1	non-match	left	d	d	1	770
OGWM_101	sess2	pfc	6	11	3	neutral	neut_comp	1	3	left	up	X	orange	U	U	1	1674	9	413	1517	1529	NA	1	non-match	right	d	d	1	915
OGWM_101	sess2	pfc	6	12	2	incompatible	incomp	2	4	right	down	2	orange	U	L	0	1592	463	617	No-move	1439	valid	2	match	down	s	s	1	936
OGWM_101	sess2	pfc	6	13	1	compatible	cued_comp	3	4	up	down	2	blue	D	D	1	1634	401	453	1299	1179	valid	2	match	down	s	s	1	1051
OGWM_101	sess2	pfc	6	14	3	neutral	neut_comp	2	4	right	down	X	blue	D	D	1	1314	481	515	1207	1307	NA	1	non-match	down	d	d	1	1674
OGWM_101	sess2	pfc	6	15	2	incompatible	incomp	3	1	up	left	2	pink	R	R	1	992	399	483	517	835	valid	2	non-match	up	d	d	1	1024
OGWM_101	sess2	pfc	6	16	2	incompatible	incomp	2	4	right	down	1	green	L	D	0	1376	519	621	No-move	1199	invalid	2	match	down	s	s	1	1232
OGWM_101	sess2	pfc	6	17	3	neutral	neut_incomp	2	4	right	down	X	orange	U	U	1	1320	591	715	1179	1295	NA	1	match	right	s	d	0	1151
OGWM_101	sess2	pfc	6	18	3	neutral	neut_comp	3	2	up	right	X	orange	U	U	1	938	13	373	795	795	NA	2	non-match	down	d	d	1	571
OGWM_101	sess2	pfc	6	19	3	neutral	neut_incomp	3	1	up	left	X	blue	D	D	1	1516	5	381	1357	775	NA	1	non-match	right	d	d	1	788
OGWM_101	sess2	pfc	6	20	1	compatible	cued_comp	3	4	up	down	1	orange	U	U	1	1276	459	741	983	1097	valid	1	non-match	right	d	d	1	1118
OGWM_101	sess2	pfc	6	21	3	neutral	neut_comp	2	4	right	down	X	pink	R	R	1	1050	313	485	571	941	NA	1	match	right	s	s	1	722
OGWM_101	sess2	pfc	6	22	2	incompatible	uncued_comp	4	3	down	up	2	blue	D		0	Time-out	797	1683	No-move	1973	valid	2	match	up	s	NA	0	9999000
OGWM_101	sess2	pfc	6	23	1	compatible	cued_comp	3	1	up	left	2	green	L	L	1	1260	355	407	1039	887	valid	2	match	left	s	d	0	1102
OGWM_101	sess2	pfc	6	24	2	incompatible	uncued_comp	4	3	down	up	2	blue	D	L	0	1034	593	627	No-move	847	valid	2	match	up	s	d	0	1482
OGWM_101	sess2	pfc	6	25	3	neutral	neut_comp	2	3	right	up	X	orange	U	U	1	1128	335	369	997	537	NA	1	match	right	s	s	1	984
OGWM_101	sess2	pfc	6	26	1	compatible	cued_comp	4	3	down	up	1	blue	D	D	1	1528	255	573	919	1349	valid	1	non-match	left	d	d	1	1226
OGWM_101	sess2	pfc	6	27	2	incompatible	incomp	1	4	left	down	1	orange	U	U	1	1032	351	595	873	1005	valid	1	non-match	up	d	d	1	1049
OGWM_101	sess2	pfc	6	28	1	compatible	cued_comp	1	3	left	up	1	green	L	L	1	1464	543	593	1319	1451	valid	1	match	left	s	s	1	888
OGWM_101	sess2	pfc	6	29	1	compatible	cued_comp	4	3	down	up	1	blue	D	D	1	1388	395	431	1301	727	invalid	2	match	up	s	s	1	965
OGWM_101	sess2	pfc	6	30	2	incompatible	incomp	1	3	left	up	1	blue	D	D	1	1552	647	801	1371	1371	valid	1	non-match	down	d	s	0	928
OGWM_101	sess2	pfc	6	31	2	incompatible	uncued_comp	1	3	left	up	1	orange	U	U	1	1260	675	777	1085	1149	valid	1	non-match	up	d	d	1	1124
OGWM_101	sess2	pfc	6	32	3	neutral	neut_incomp	4	2	down	right	X	orange	U	L	0	1528	473	1155	No-move	1479	NA	1	match	down	s	s	1	928
OGWM_101	sess2	pfc	6	33	1	compatible	cued_comp	4	1	down	left	2	green	L	L	1	1788	419	709	1639	1167	valid	2	non-match	down	d	s	0	724
OGWM_101	sess2	pfc	6	34	1	compatible	cued_comp	2	4	right	down	1	pink	R	R	1	968	383	417	489	567	valid	1	match	right	s	s	1	728
OGWM_101	sess2	pfc	6	35	3	neutral	neut_incomp	1	2	left	right	X	orange	U	L	0	1540	387	437	No-move	1281	NA	1	match	left	s	s	1	668
OGWM_101	sess2	pfc	6	36	2	incompatible	incomp	4	2	down	right	2	green	L	U	0	1250	393	517	No-move	1083	valid	2	match	right	s	d	0	1362
